20
tax1                    	0           	0.44739569  	0.44555389  	0.40181322  	0.40544719  	0.35361641  	0.42978843  	0.36502248  	0.40557729  	0.389519    	0.3517523   	0.25427004  	0.36163773  	0.36720581  	0.32264441  	0.39473822  	0.36419799  	0.39904164  	0.42606415  	0.36594137  	
tax89                   	0.44739569  	0           	0.3394722   	0.34098598  	0.28761208  	0.32984273  	0.294065    	0.27040118  	0.33333688  	0.31165656  	0.30905253  	0.35208451  	0.32626532  	0.30241796  	0.30153423  	0.32392288  	0.32298788  	0.32729783  	0.25408417  	0.31814695  	
tax3                    	0.44555389  	0.3394722   	0           	0.38615073  	0.40547455  	0.39517682  	0.36113237  	0.35528987  	0.16770308  	0.36765233  	0.36808496  	0.40077413  	0.3693797   	0.37016213  	0.40267894  	0.2428558   	0.35602892  	0.14890271  	0.39045567  	0.3269959   	
tax60                   	0.40181322  	0.34098598  	0.38615073  	0           	0.35835828  	0.3462521   	0.32869374  	0.36143145  	0.37363977  	0.29619103  	0.31234424  	0.32666266  	0.35188533  	0.3193202   	0.32844284  	0.34788068  	0.26736228  	0.3793051   	0.30526958  	0.3356366   	
tax5                    	0.40544719  	0.28761208  	0.40547455  	0.35835828  	0           	0.35306054  	0.33935581  	0.37564608  	0.39192851  	0.36515274  	0.35500131  	0.32409102  	0.34501382  	0.33869609  	0.33562468  	0.36936117  	0.35855214  	0.37888126  	0.28903779  	0.33596633  	
tax8                    	0.35361641  	0.32984273  	0.39517682  	0.3462521   	0.35306054  	0           	0.36871007  	0.35745541  	0.39592121  	0.34446191  	0.33971767  	0.34958335  	0.33688354  	0.34682353  	0.34867672  	0.37451947  	0.33218003  	0.39190947  	0.34781383  	0.31060047  	
tax7                    	0.42978843  	0.294065    	0.36113237  	0.32869374  	0.33935581  	0.36871007  	0           	0.40044005  	0.36569495  	0.37610085  	0.38355144  	0.389544    	0.3541982   	0.34378695  	0.33441464  	0.33667246  	0.38184919  	0.35766819  	0.3395839   	0.33949099  	
tax40                   	0.36502248  	0.27040118  	0.35528987  	0.36143145  	0.37564608  	0.35745541  	0.40044005  	0           	0.38401364  	0.36639689  	0.34774792  	0.36651711  	0.33452554  	0.34737548  	0.35509323  	0.35073362  	0.32500172  	0.35315448  	0.27866202  	0.32613124  	
tax2                    	0.40557729  	0.33333688  	0.16770308  	0.37363977  	0.39192851  	0.39592121  	0.36569495  	0.38401364  	0           	0.36919289  	0.38297437  	0.38860351  	0.37849409  	0.36884217  	0.36591886  	0.23525585  	0.38823329  	0.16638589  	0.37127611  	0.34030094  	
tax17                   	0.389519    	0.31165656  	0.36765233  	0.29619103  	0.36515274  	0.34446191  	0.37610085  	0.36639689  	0.36919289  	0           	0.35904734  	0.34666272  	0.29036692  	0.34083176  	0.34852989  	0.35670996  	0.29961158  	0.34656606  	0.31282334  	0.3271944   	
tax14                   	0.3517523   	0.30905253  	0.36808496  	0.31234424  	0.35500131  	0.33971767  	0.38355144  	0.34774792  	0.38297437  	0.35904734  	0           	0.3661546   	0.3427944   	0.32451659  	0.33891128  	0.35429736  	0.3598007   	0.33898068  	0.36095083  	0.34134806  	
tax9                    	0.25427004  	0.35208451  	0.40077413  	0.32666266  	0.32409102  	0.34958335  	0.389544    	0.36651711  	0.38860351  	0.34666272  	0.3661546   	0           	0.3515204   	0.34167963  	0.3095614   	0.38780531  	0.3219671   	0.40947831  	0.33706584  	0.33173127  	
tax6                    	0.36163773  	0.32626532  	0.3693797   	0.35188533  	0.34501382  	0.33688354  	0.3541982   	0.33452554  	0.37849409  	0.29036692  	0.3427944   	0.3515204   	0           	0.35065266  	0.33991731  	0.3521174   	0.36552045  	0.38286876  	0.36095565  	0.34398801  	
tax13                   	0.36720581  	0.30241796  	0.37016213  	0.3193202   	0.33869609  	0.34682353  	0.34378695  	0.34737548  	0.36884217  	0.34083176  	0.32451659  	0.34167963  	0.35065266  	0           	0.36723607  	0.32443122  	0.33684398  	0.3391987   	0.30924774  	0.32610914  	
tax35                   	0.32264441  	0.30153423  	0.40267894  	0.32844284  	0.33562468  	0.34867672  	0.33441464  	0.35509323  	0.36591886  	0.34852989  	0.33891128  	0.3095614   	0.33991731  	0.36723607  	0           	0.3482156   	0.31128929  	0.37944215  	0.32115304  	0.30437199  	
tax11                   	0.39473822  	0.32392288  	0.2428558   	0.34788068  	0.36936117  	0.37451947  	0.33667246  	0.35073362  	0.23525585  	0.35670996  	0.35429736  	0.38780531  	0.3521174   	0.32443122  	0.3482156   	0           	0.33277757  	0.24072486  	0.3344965   	0.33826327  	
tax74                   	0.36419799  	0.32298788  	0.35602892  	0.26736228  	0.35855214  	0.33218003  	0.38184919  	0.32500172  	0.38823329  	0.29961158  	0.3598007   	0.3219671   	0.36552045  	0.33684398  	0.31128929  	0.33277757  	0           	0.33972532  	0.33445214  	0.2992179   	
tax4                    	0.39904164  	0.32729783  	0.14890271  	0.3793051   	0.37888126  	0.39190947  	0.35766819  	0.35315448  	0.16638589  	0.34656606  	0.33898068  	0.40947831  	0.38286876  	0.3391987   	0.37944215  	0.24072486  	0.33972532  	0           	0.36717687  	0.33953063  	
tax43                   	0.42606415  	0.25408417  	0.39045567  	0.30526958  	0.28903779  	0.34781383  	0.3395839   	0.27866202  	0.37127611  	0.31282334  	0.36095083  	0.33706584  	0.36095565  	0.30924774  	0.32115304  	0.3344965   	0.33445214  	0.36717687  	0           	0.37268175  	
tax21                   	0.36594137  	0.31814695  	0.3269959   	0.3356366   	0.33596633  	0.31060047  	0.33949099  	0.32613124  	0.34030094  	0.3271944   	0.34134806  	0.33173127  	0.34398801  	0.32610914  	0.30437199  	0.33826327  	0.2992179   	0.33953063  	0.37268175  	0           	
