20
BuxBx_AJ235815          	0           	0.24637371  	0.22089444  	0.17004466  	0.22453218  	0.20259206  	0.20333206  	0.14783931  	0.20420274  	0.19093884  	0.17448756  	0.22122137  	0.19303189  	0.17845633  	0.19657297  	0.18522802  	0.17239086  	0.12220161  	0.18946249  	0.19224441  	
FumRa_L37917            	0.24637371  	0           	0.1881851   	0.1944433   	0.1652017   	0.16930966  	0.17018133  	0.15440933  	0.10367697  	0.14997127  	0.14372689  	0.15579069  	0.15318149  	0.14831211  	0.13615295  	0.13637297  	0.14229451  	0.13999085  	0.14129483  	0.15361614  	
BuxBx_AF543712          	0.22089444  	0.1881851   	0           	0.24169056  	0.17346057  	0.18795065  	0.18171371  	0.21360781  	0.18202251  	0.19778235  	0.18383133  	0.17040082  	0.17537235  	0.16867832  	0.1596758   	0.17001111  	0.17576367  	0.19775471  	0.19864836  	0.16666302  	
BuxBx_DQ182333          	0.17004466  	0.1944433   	0.24169056  	0           	0.2430238   	0.21506408  	0.21249295  	0.13930511  	0.22000624  	0.20280745  	0.19752314  	0.23730294  	0.20198873  	0.18887993  	0.20108089  	0.20598306  	0.18569519  	0.09585789  	0.20226576  	0.20720523  	
BuxBx_AF203485          	0.22453218  	0.1652017   	0.17346057  	0.2430238   	0           	0.16192805  	0.16449458  	0.21203195  	0.17186035  	0.15211915  	0.16102399  	0.01371888  	0.15960383  	0.16431106  	0.10219373  	0.1481641   	0.17328845  	0.19539569  	0.15156602  	0.14280316  	
LarRa_AF398183          	0.20259206  	0.16930966  	0.18795065  	0.21506408  	0.16192805  	0           	0.13202     	0.19099385  	0.15434682  	0.14590446  	0.1567113   	0.15776224  	0.14501248  	0.15793313  	0.15661454  	0.14472717  	0.13871323  	0.16972221  	0.14440412  	0.14193295  	
RanRa_AF307908          	0.20333206  	0.17018133  	0.18171371  	0.21249295  	0.16449458  	0.13202     	0           	0.18899839  	0.15029644  	0.14196866  	0.1559173   	0.15955193  	0.14549241  	0.15364297  	0.15655442  	0.13546434  	0.15037322  	0.16338066  	0.13771918  	0.13540227  	
BuxBx_AF203486          	0.14783931  	0.15440933  	0.21360781  	0.13930511  	0.21203195  	0.19099385  	0.18899839  	0           	0.1796963   	0.18041256  	0.1669482   	0.20565672  	0.17348145  	0.15417132  	0.18278221  	0.1803577   	0.1612078   	0.06631695  	0.18380179  	0.17336858  	
BerRa_L75853            	0.20420274  	0.10367697  	0.18202251  	0.22000624  	0.17186035  	0.15434682  	0.15029644  	0.1796963   	0           	0.1565678   	0.15476265  	0.16899284  	0.15084275  	0.15267786  	0.17078764  	0.14739569  	0.15644543  	0.16119352  	0.15690872  	0.13876578  	
FumRa_U86622            	0.19093884  	0.14997127  	0.19778235  	0.20280745  	0.15211915  	0.14590446  	0.14196866  	0.18041256  	0.1565678   	0           	0.15648396  	0.14818043  	0.14460673  	0.15432707  	0.15799825  	0.13681621  	0.15339256  	0.16189463  	0.01330723  	0.1432229   	
BerRa_AF190441          	0.17448756  	0.14372689  	0.18383133  	0.19752314  	0.16102399  	0.1567113   	0.1559173   	0.1669482   	0.15476265  	0.15648396  	0           	0.15720393  	0.14458488  	0.11758393  	0.15412219  	0.1538929   	0.0922809   	0.14209047  	0.15393907  	0.13145707  	
BuxBx_AF061993          	0.22122137  	0.15579069  	0.17040082  	0.23730294  	0.01371888  	0.15776224  	0.15955193  	0.20565672  	0.16899284  	0.14818043  	0.15720393  	0           	0.15573648  	0.1589585   	0.09839538  	0.14339989  	0.16933226  	0.18868057  	0.1476341   	0.13712478  	
LarRa_D85690            	0.19303189  	0.15318149  	0.17537235  	0.20198873  	0.15960383  	0.14501248  	0.14549241  	0.17348145  	0.15084275  	0.14460673  	0.14458488  	0.15573648  	0           	0.14046139  	0.14783615  	0.13779098  	0.15179656  	0.1515191   	0.14127061  	0.12840115  	
BerRa_AF079455          	0.17845633  	0.14831211  	0.16867832  	0.18887993  	0.16431106  	0.15793313  	0.15364297  	0.15417132  	0.15267786  	0.15432707  	0.11758393  	0.1589585   	0.14046139  	0           	0.14370119  	0.13012976  	0.11968507  	0.13212629  	0.14851595  	0.13823605  	
DdyBx_AF061994          	0.19657297  	0.13615295  	0.1596758   	0.20108089  	0.10219373  	0.15661454  	0.15655442  	0.18278221  	0.17078764  	0.15799825  	0.15412219  	0.09839538  	0.14783615  	0.14370119  	0           	0.13667403  	0.14399837  	0.16622228  	0.15744788  	0.12447201  	
LarRa_L12627            	0.18522802  	0.13637297  	0.17001111  	0.20598306  	0.1481641   	0.14472717  	0.13546434  	0.1803577   	0.14739569  	0.13681621  	0.1538929   	0.14339989  	0.13779098  	0.13012976  	0.13667403  	0           	0.14568575  	0.16110131  	0.13545452  	0.14895777  	
LarRa_D85694            	0.17239086  	0.14229451  	0.17576367  	0.18569519  	0.17328845  	0.13871323  	0.15037322  	0.1612078   	0.15644543  	0.15339256  	0.0922809   	0.16933226  	0.15179656  	0.11968507  	0.14399837  	0.14568575  	0           	0.13873765  	0.15014699  	0.14031847  	
BuxBx_AF197588          	0.12220161  	0.13999085  	0.19775471  	0.09585789  	0.19539569  	0.16972221  	0.16338066  	0.06631695  	0.16119352  	0.16189463  	0.14209047  	0.18868057  	0.1515191   	0.13212629  	0.16622228  	0.16110131  	0.13873765  	0           	0.15913957  	0.1600283   	
LarRa_AY048173          	0.18946249  	0.14129483  	0.19864836  	0.20226576  	0.15156602  	0.14440412  	0.13771918  	0.18380179  	0.15690872  	0.01330723  	0.15393907  	0.1476341   	0.14127061  	0.14851595  	0.15744788  	0.13545452  	0.15014699  	0.15913957  	0           	0.14461765  	
PpvRa_U86626            	0.19224441  	0.15361614  	0.16666302  	0.20720523  	0.14280316  	0.14193295  	0.13540227  	0.17336858  	0.13876578  	0.1432229   	0.13145707  	0.13712478  	0.12840115  	0.13823605  	0.12447201  	0.14895777  	0.14031847  	0.1600283   	0.14461765  	0           	
