20
PamPi_AF127025          	0           	0.16503977  	0.16016271  	0.15173091  	0.16248017  	0.10198937  	0.1488617   	0.14920783  	0.14947356  	0.14086591  	0.01370639  	0.14784446  	0.15118112  	0.15196888  	0.15432357  	0.15128378  	0.10379472  	0.14921758  	0.1414448   	0.03649054  	
GerGe_DQ317051          	0.16503977  	0           	0.14514361  	0.14255129  	0.13171651  	0.15717359  	0.138994    	0.12543841  	0.13942355  	0.11512481  	0.16011708  	0.13363278  	0.13831496  	0.13095233  	0.13170619  	0.10203658  	0.15607864  	0.13066131  	0.12315935  	0.15605609  	
VitVt_AJ419718          	0.16016271  	0.14514361  	0           	0.14519882  	0.14465692  	0.14848721  	0.13726844  	0.12512198  	0.13020548  	0.13580245  	0.15631336  	0.12955413  	0.14187425  	0.13127885  	0.13096253  	0.13302282  	0.14842221  	0.13030168  	0.12707821  	0.14921392  	
VitVt_AJ419726          	0.15173091  	0.14255129  	0.14519882  	0           	0.14647812  	0.1575792   	0.13823654  	0.13386928  	0.13828741  	0.14266617  	0.1478117   	0.13509036  	0.01329563  	0.13411904  	0.14129472  	0.1261875   	0.15647313  	0.13543697  	0.13676702  	0.14582366  	
VitVt_AJ419717          	0.16248017  	0.13171651  	0.14465692  	0.14647812  	0           	0.15722603  	0.13799479  	0.1376269   	0.12549693  	0.13883123  	0.15832818  	0.13829367  	0.14498556  	0.11949919  	0.14093867  	0.12952958  	0.15717884  	0.11140598  	0.13201686  	0.15138444  	
IxeCs_AF084475          	0.10198937  	0.15717359  	0.14848721  	0.1575792   	0.15722603  	0           	0.12931489  	0.14005088  	0.14076541  	0.1328751   	0.09820465  	0.12548167  	0.15703256  	0.14224838  	0.12460601  	0.13864128  	0.00478968  	0.14172105  	0.14047677  	0.09831822  	
VitVt_AJ419715          	0.1488617   	0.138994    	0.13726844  	0.13823654  	0.13799479  	0.12931489  	0           	0.13820422  	0.12119398  	0.13234125  	0.14232296  	0.12302913  	0.13872774  	0.12412003  	0.0869927   	0.13599497  	0.12927214  	0.12910432  	0.12325493  	0.14479475  	
GerGe_L14703            	0.14920783  	0.12543841  	0.12512198  	0.13386928  	0.1376269   	0.14005088  	0.13820422  	0           	0.120756    	0.12608326  	0.14546585  	0.11492912  	0.12873855  	0.11389382  	0.1178138   	0.11718187  	0.13998092  	0.12085933  	0.11691797  	0.13765989  	
GerGe_DQ317057          	0.14947356  	0.13942355  	0.13020548  	0.13828741  	0.12549693  	0.14076541  	0.12119398  	0.120756    	0           	0.13049075  	0.1464131   	0.10931146  	0.13570392  	0.11348304  	0.11960413  	0.12855163  	0.14263728  	0.11502678  	0.1246474   	0.13770658  	
GerGe_DQ897681          	0.14086591  	0.11512481  	0.13580245  	0.14266617  	0.13883123  	0.1328751   	0.13234125  	0.12608326  	0.13049075  	0           	0.13320877  	0.1409924   	0.14210863  	0.12978177  	0.13053445  	0.116208    	0.13089773  	0.13053137  	0.12705103  	0.13857913  	
PamPi_AF123277          	0.01370639  	0.16011708  	0.15631336  	0.1478117   	0.15832818  	0.09820465  	0.14232296  	0.14546585  	0.1464131   	0.13320877  	0           	0.14406709  	0.14726871  	0.14817276  	0.15044288  	0.14366453  	0.09998594  	0.14338088  	0.13772051  	0.03408739  	
GerGe_U77901            	0.14784446  	0.13363278  	0.12955413  	0.13509036  	0.13829367  	0.12548167  	0.12302913  	0.11492912  	0.10931146  	0.1409924   	0.14406709  	0           	0.13190333  	0.12965887  	0.11522785  	0.12537321  	0.12454773  	0.11598707  	0.10771517  	0.1381262   	
VitVt_AJ419720          	0.15118112  	0.13831496  	0.14187425  	0.01329563  	0.14498556  	0.15703256  	0.13872774  	0.12873855  	0.13570392  	0.14210863  	0.14726871  	0.13190333  	0           	0.13072393  	0.14171164  	0.12277781  	0.15591996  	0.13132632  	0.13358526  	0.14335105  	
GerGe_L01941            	0.15196888  	0.13095233  	0.13127885  	0.13411904  	0.11949919  	0.14224838  	0.12412003  	0.11389382  	0.11348304  	0.12978177  	0.14817276  	0.12965887  	0.13072393  	0           	0.11521944  	0.12332333  	0.14219893  	0.11162768  	0.12322156  	0.14316691  	
GerGe_DQ317055          	0.15432357  	0.13170619  	0.13096253  	0.14129472  	0.14093867  	0.12460601  	0.0869927   	0.1178138   	0.11960413  	0.13053445  	0.15044288  	0.11522785  	0.14171164  	0.11521944  	0           	0.12743805  	0.125543    	0.11945245  	0.1143916   	0.14786799  	
ComMy_AF425710          	0.15128378  	0.10203658  	0.13302282  	0.1261875   	0.12952958  	0.13864128  	0.13599497  	0.11718187  	0.12855163  	0.116208    	0.14366453  	0.12537321  	0.12277781  	0.12332333  	0.12743805  	0           	0.13757395  	0.11528869  	0.1156535   	0.14338751  	
CsoCs_AY101844          	0.10379472  	0.15607864  	0.14842221  	0.15647313  	0.15717884  	0.00478968  	0.12927214  	0.13998092  	0.14263728  	0.13089773  	0.09998594  	0.12454773  	0.15591996  	0.14219893  	0.125543    	0.13757395  	0           	0.14167991  	0.14142707  	0.10009922  	
GerGe_U77904            	0.14921758  	0.13066131  	0.13030168  	0.13543697  	0.11140598  	0.14172105  	0.12910432  	0.12085933  	0.11502678  	0.13053137  	0.14338088  	0.11598707  	0.13132632  	0.11162768  	0.11945245  	0.11528869  	0.14167991  	0           	0.11753182  	0.13376463  	
MstMy_AF215544          	0.1414448   	0.12315935  	0.12707821  	0.13676702  	0.13201686  	0.14047677  	0.12325493  	0.11691797  	0.1246474   	0.12705103  	0.13772051  	0.10771517  	0.13358526  	0.12322156  	0.1143916   	0.1156535   	0.14142707  	0.11753182  	0           	0.13657318  	
GeiCs_X83990            	0.03649054  	0.15605609  	0.14921392  	0.14582366  	0.15138444  	0.09831822  	0.14479475  	0.13765989  	0.13770658  	0.13857913  	0.03408739  	0.1381262   	0.14335105  	0.14316691  	0.14786799  	0.14338751  	0.10009922  	0.13376463  	0.13657318  	0           	
