20
M58428                  	0           	0.1778001   	0.1619952   	0.06176904  	0.16996147  	0.16205456  	0.01846231  	0.17657623  	0.08256596  	0.15974747  	0.15476113  	0.16894998  	0.15986336  	0.04890429  	0.16959218  	0.10921501  	0.15916024  	0.13549975  	0.06243333  	0.16893168  	
CY018677                	0.1778001   	0           	0.12580274  	0.15022649  	0.04487992  	0.12514317  	0.15704994  	0.00687179  	0.12658936  	0.12367032  	0.06466565  	0.02668751  	0.12306362  	0.13400825  	0.03262933  	0.1080481   	0.12308985  	0.06024624  	0.13237271  	0.04238694  	
M18384                  	0.1619952   	0.12580274  	0           	0.14224214  	0.11424189  	0.01267919  	0.14460751  	0.12382594  	0.12601794  	0.00171241  	0.10432602  	0.1169646   	0.01093629  	0.12264207  	0.1149597   	0.09298733  	0.00343103  	0.1234979   	0.11208302  	0.11267563  	
DD230355                	0.06176904  	0.15022649  	0.14224214  	0           	0.14330243  	0.14229732  	0.04765744  	0.15038309  	0.06239393  	0.1400593   	0.13223401  	0.14598875  	0.140167    	0.01614125  	0.14463166  	0.08751304  	0.13947562  	0.10965751  	0.04161037  	0.14381613  	
FJ480147                	0.16996147  	0.04487992  	0.11424189  	0.14330243  	0           	0.1114839   	0.14864132  	0.04246197  	0.11638324  	0.11213206  	0.05373576  	0.03698802  	0.10943683  	0.12578935  	0.03577342  	0.09524317  	0.11155403  	0.06180587  	0.12230519  	0.0132743   	
K00425                  	0.16205456  	0.12514317  	0.01267919  	0.14229732  	0.1114839   	0           	0.14466645  	0.12316827  	0.12607339  	0.01093094  	0.10230775  	0.11631243  	0.00171164  	0.12269622  	0.11291091  	0.09167902  	0.01036053  	0.1214176   	0.11213832  	0.11062775  	
CQ903175                	0.01846231  	0.15704994  	0.14460751  	0.04765744  	0.14864132  	0.14466645  	0           	0.15722853  	0.06493083  	0.14240975  	0.13608849  	0.14918329  	0.14252493  	0.03085306  	0.14907342  	0.09097022  	0.14182667  	0.11522334  	0.04406193  	0.14767654  	
JN992881                	0.17657623  	0.00687179  	0.12382594  	0.15038309  	0.04246197  	0.12316827  	0.15722853  	0           	0.12531094  	0.12169808  	0.06218817  	0.02669285  	0.12109364  	0.1341704   	0.03025228  	0.10749511  	0.12111819  	0.05904396  	0.13110466  	0.03998126  	
JN992893                	0.08256596  	0.12658936  	0.12601794  	0.06239393  	0.11638324  	0.12607339  	0.06493083  	0.12531094  	0           	0.12387912  	0.11202431  	0.11636676  	0.12398746  	0.04527292  	0.11567128  	0.0826412   	0.12329943  	0.08094334  	0.0386795   	0.11761739  	
J02093                  	0.15974747  	0.12367032  	0.00171241  	0.1400593   	0.11213206  	0.01093094  	0.14240975  	0.12169808  	0.12387912  	0           	0.10226082  	0.11486113  	0.00919323  	0.12051414  	0.11286221  	0.09096206  	0.00171262  	0.12136198  	0.10998207  	0.11057475  	
CY018573                	0.15476113  	0.06466565  	0.10432602  	0.13223401  	0.05373576  	0.10230775  	0.13608849  	0.06218817  	0.11202431  	0.10226082  	0           	0.05591662  	0.10029587  	0.11428203  	0.05654465  	0.08243054  	0.101684    	0.07313435  	0.11079053  	0.05057255  	
