20
CAA47401                	0           	0.20362128  	0.1928836   	0.16415297  	0.14771295  	0.19750574  	0.17516154  	0.10539261  	0.20015589  	0.13478226  	0.12362765  	0.17129386  	0.14776919  	0.19481158  	0.10275375  	0.1714016   	0.1289154   	0.16537836  	0.10508373  	0.13941226  	
AAB26739                	0.20362128  	0           	0.16914009  	0.09782815  	0.12170333  	0.01541442  	0.09375307  	0.12107288  	0.00438656  	0.11817681  	0.11503148  	0.09059801  	0.1185253   	0.01320085  	0.12097039  	0.0907167   	0.12078672  	0.06123655  	0.11601596  	0.11810098  	
AAA43731                	0.1928836   	0.16914009  	0           	0.14666468  	0.11933039  	0.16333077  	0.13676385  	0.11347709  	0.16590546  	0.11390249  	0.11063636  	0.13485991  	0.11936701  	0.16072181  	0.11100003  	0.13496863  	0.10849147  	0.14485111  	0.1082376   	0.11364541  	
AAA43747                	0.16415297  	0.09782815  	0.14666468  	0           	0.09830264  	0.09271594  	0.07452421  	0.09396945  	0.09509396  	0.1020115   	0.09414746  	0.07167702  	0.09789085  	0.09032192  	0.09411045  	0.07162687  	0.09895563  	0.04537984  	0.09149659  	0.09490005  	
ACA33373                	0.14771295  	0.12170333  	0.11933039  	0.09830264  	0           	0.11634958  	0.08709316  	0.08356432  	0.11879916  	0.04535931  	0.06870382  	0.08170341  	0.0066546   	0.11387827  	0.07616913  	0.0865343   	0.04302113  	0.09637041  	0.0811309   	0.02692183  	
AAA43735                	0.19750574  	0.01541442  	0.16333077  	0.09271594  	0.11634958  	0           	0.08639146  	0.11574849  	0.01097291  	0.11288043  	0.10978966  	0.08188652  	0.11321267  	0.00218745  	0.11565052  	0.08341549  	0.11546823  	0.05420682  	0.11072935  	0.11281023  	
AAU94753                	0.17516154  	0.09375307  	0.13676385  	0.07452421  	0.08709316  	0.08639146  	0           	0.09321322  	0.08877102  	0.09124784  	0.09110932  	0.03576591  	0.08671797  	0.08402988  	0.09365227  	0.02003739  	0.09122726  	0.06407548  	0.08831359  	0.08404561  	
AEP20325                	0.10539261  	0.12107288  	0.11347709  	0.09396945  	0.08356432  	0.11574849  	0.09321322  	0           	0.11818569  	0.07594618  	0.05229426  	0.09009171  	0.0832038   	0.11328978  	0.02917062  	0.09018224  	0.06854793  	0.0880006   	0.01554054  	0.08038556  	
AAA43729                	0.20015589  	0.00438656  	0.16590546  	0.09509396  	0.11879916  	0.01097291  	0.08877102  	0.11818569  	0           	0.11530954  	0.112199    	0.08566061  	0.11564866  	0.00877115  	0.11808582  	0.08577775  	0.11790313  	0.05650253  	0.11315766  	0.11523691  	
AEP20391                	0.13478226  	0.11817681  	0.11390249  	0.1020115   	0.04535931  	0.11288043  	0.09124784  	0.07594618  	0.11530954  	0           	0.07329882  	0.08067981  	0.04536261  	0.11043067  	0.05710425  	0.08821646  	0.02458965  	0.09304569  	0.07353928  	0.04053109  	
