20
CelCe_AY935741          	0           	0.16488376  	0.16001571  	0.14873604  	0.1037323   	0.15115735  	0.14772008  	0.14074996  	0.14023234  	0.03648313  	0.15418627  	0.14133231  	0.14428042  	0.01370532  	0.14470243  	0.15040504  	0.14892799  	0.10192947  	0.1485287   	0.15588377  	
ParCe_L01939            	0.16488376  	0           	0.14502908  	0.1388856   	0.15594005  	0.10197823  	0.13353148  	0.11504878  	0.13531555  	0.15592031  	0.13160946  	0.12307597  	0.11971585  	0.15997253  	0.1354203   	0.12444046  	0.09670497  	0.15703355  	0.12014376  	0.10416238  	
CelCe_AY380347          	0.16001571  	0.14502908  	0           	0.13716253  	0.14829959  	0.13292937  	0.12946084  	0.13570151  	0.12598751  	0.14908913  	0.13086815  	0.12699118  	0.1263338   	0.15617602  	0.13524223  	0.09295785  	0.12424593  	0.14836491  	0.12678091  	0.12375308  	
CelCe_AF499235          	0.14873604  	0.1388856   	0.13716253  	0           	0.12917695  	0.13589254  	0.12294964  	0.13224161  	0.12096438  	0.14467946  	0.08695241  	0.12317205  	0.12423402  	0.14221103  	0.05013712  	0.12686199  	0.12772366  	0.12921993  	0.11978098  	0.11565555  	
CelCe_AY788198          	0.1037323   	0.15594005  	0.14829959  	0.12917695  	0           	0.13746944  	0.12446006  	0.13079922  	0.13334453  	0.10004248  	0.12545263  	0.14131584  	0.12965087  	0.09992914  	0.11669321  	0.13494081  	0.13644944  	0.00478955  	0.13441153  	0.13601667  	
BegCu_AF534729          	0.15115735  	0.10197823  	0.13292937  	0.13589254  	0.13746944  	0           	0.12528671  	0.11613104  	0.12504854  	0.14327768  	0.12735007  	0.11558203  	0.11911421  	0.14355306  	0.13169086  	0.11503419  	0.09147634  	0.13853565  	0.11895513  	0.09662978  	
BegCu_AF534741          	0.14772008  	0.13353148  	0.12946084  	0.12294964  	0.12446006  	0.12528671  	0           	0.14088012  	0.10730576  	0.13802102  	0.11515457  	0.10765212  	0.11059656  	0.14395143  	0.118134    	0.11217766  	0.12017679  	0.12539247  	0.09383512  	0.10339515  	
ParCe_AY935733          	0.14074996  	0.11504878  	0.13570151  	0.13224161  	0.13079922  	0.11613104  	0.14088012  	0           	0.12708458  	0.13846999  	0.13043912  	0.12696037  	0.12107443  	0.13310697  	0.12771266  	0.1267174   	0.10799738  	0.13277348  	0.11820455  	0.09947189  	
ParCe_AY935734          	0.14023234  	0.13531555  	0.12598751  	0.12096438  	0.13334453  	0.12504854  	0.10730576  	0.12708458  	0           	0.13135479  	0.12044736  	0.116801    	0.11018359  	0.1354941   	0.12627072  	0.11014817  	0.11545608  	0.13239552  	0.12046264  	0.11148504  	
CelCe_AY935735          	0.03648313  	0.15592031  	0.14908913  	0.14467946  	0.10004248  	0.14327768  	0.13802102  	0.13846999  	0.13135479  	0           	0.14774544  	0.13647248  	0.13088858  	0.03408141  	0.14263156  	0.1397466   	0.13917794  	0.09826396  	0.13416841  	0.14503125  	
ParCe_AY935730          	0.15418627  	0.13160946  	0.13086815  	0.08695241  	0.12545263  	0.12735007  	0.11515457  	0.13043912  	0.12044736  	0.14774544  	0           	0.11431989  	0.11368171  	0.1503148   	0.08702471  	0.10762131  	0.1179695   	0.12451716  	0.11353449  	0.12434331  	
CucCu_AY973025          	0.14133231  	0.12307597  	0.12699118  	0.12317205  	0.14131584  	0.11558203  	0.10765212  	0.12696037  	0.116801    	0.13647248  	0.11431989  	0           	0.1033829   	0.13761634  	0.12849048  	0.10793316  	0.11963523  	0.14036732  	0.10222706  	0.11570347  	
BegCu_AF534726          	0.14428042  	0.11971585  	0.1263338   	0.12423402  	0.12965087  	0.11911421  	0.11059656  	0.12107443  	0.11018359  	0.13088858  	0.11368171  	0.1033829   	0           	0.13859583  	0.12324919  	0.11053405  	0.10637289  	0.12969804  	0.10505109  	0.10276297  	
CelCe_AY935740          	0.01370532  	0.15997253  	0.15617602  	0.14221103  	0.09992914  	0.14355306  	0.14395143  	0.13310697  	0.1354941   	0.03408141  	0.1503148   	0.13761634  	0.13859583  	0           	0.14007917  	0.14172525  	0.14182005  	0.0981503   	0.14463265  	0.15051566  	
CelCe_AF499234          	0.14470243  	0.1354203   	0.13524223  	0.05013712  	0.11669321  	0.13169086  	0.118134    	0.12771266  	0.12627072  	0.14263156  	0.08702471  	0.12849048  	0.12324919  	0.14007917  	0           	0.12229287  	0.1267923   	0.11672745  	0.12048247  	0.12228228  	
BegCu_AF008960          	0.15040504  	0.12444046  	0.09295785  	0.12686199  	0.13494081  	0.11503419  	0.11217766  	0.1267174   	0.11014817  	0.1397466   	0.10762131  	0.10793316  	0.11053405  	0.14172525  	0.12229287  	0           	0.11194156  	0.13500099  	0.10654573  	0.10866362  	
BegCu_U59816            	0.14892799  	0.09670497  	0.12424593  	0.12772366  	0.13644944  	0.09147634  	0.12017679  	0.10799738  	0.11545608  	0.13917794  	0.1179695   	0.11963523  	0.10637289  	0.14182005  	0.1267923   	0.11194156  	0           	0.13846471  	0.10989289  	0.09327272  	
CelCe_AY935727          	0.10192947  	0.15703355  	0.14836491  	0.12921993  	0.00478955  	0.13853565  	0.12539247  	0.13277348  	0.13239552  	0.09826396  	0.12451716  	0.14036732  	0.12969804  	0.0981503   	0.11672745  	0.13500099  	0.13846471  	0           	0.13546603  	0.13710582  	
CucCu_AY862551          	0.1485287   	0.12014376  	0.12678091  	0.11978098  	0.13441153  	0.11895513  	0.09383512  	0.11820455  	0.12046264  	0.13416841  	0.11353449  	0.10222706  	0.10505109  	0.14463265  	0.12048247  	0.10654573  	0.10989289  	0.13546603  	0           	0.11565555  	
CorCu_AB016448          	0.15588377  	0.10416238  	0.12375308  	0.11565555  	0.13601667  	0.09662978  	0.10339515  	0.09947189  	0.11148504  	0.14503125  	0.12434331  	0.11570347  	0.10276297  	0.15051566  	0.12228228  	0.10866362  	0.09327272  	0.13710582  	0.11565555  	0           	
