20
M19793                  	0           	0.11330181  	0.10243414  	0.05300973  	0.10247456  	0.10002026  	0.10797835  	0.04867512  	0.1026039   	0.09961549  	0.04862577  	0.11210133  	0.11210133  	0.04764969  	0.100923    	0.09919505  	0.04764969  	0.106874    	0.10970933  	0.10094823  	
CY099534                	0.11330181  	0           	0.07042     	0.09362252  	0.0428248   	0.06666424  	0.03213083  	0.0912339   	0.0413793   	0.06968689  	0.08998913  	0.01575929  	0.0288439   	0.08899262  	0.06981288  	0.06507382  	0.08899262  	0.03008412  	0.0137609   	0.0675813   	
M19796                  	0.10243414  	0.07042     	0           	0.08204392  	0.06771377  	0.03531403  	0.06739563  	0.07973247  	0.06598142  	0.01886863  	0.08077189  	0.06819559  	0.06806611  	0.07977033  	0.0009766   	0.03402843  	0.07977033  	0.06745578  	0.06598142  	0.02093628  	
M19787                  	0.05300973  	0.09362252  	0.08204392  	0           	0.08635848  	0.08056807  	0.08944897  	0.00584973  	0.08444174  	0.081388    	0.00977455  	0.09246529  	0.08786403  	0.00880111  	0.08035419  	0.07999945  	0.00880111  	0.08952055  	0.09015916  	0.08378493  	
CY098874                	0.10247456  	0.0428248   	0.06771377  	0.08635848  	0           	0.06228055  	0.0426568   	0.0839894   	0.03541738  	0.06640465  	0.08284625  	0.04069673  	0.03744689  	0.08184556  	0.06659675  	0.06123732  	0.08184556  	0.04269631  	0.04069673  	0.0631994   	
M19791                  	0.10002026  	0.06666424  	0.03531403  	0.08056807  	0.06228055  	0           	0.06863327  	0.07598353  	0.0677826   	0.03314385  	0.07486044  	0.06666424  	0.06541789  	0.07385696  	0.0342686   	0.00294153  	0.07385696  	0.06646696  	0.0644353   	0.03215687  	
CY099510                	0.10797835  	0.03213083  	0.06739563  	0.08944897  	0.0426568   	0.06863327  	0           	0.08708244  	0.04155978  	0.06611923  	0.08479657  	0.03213083  	0.0228832   	0.08378493  	0.06628526  	0.06758799  	0.08378493  	0.00391885  	0.03006038  	0.06512168  	
M19797                  	0.04867512  	0.0912339   	0.07973247  	0.00584973  	0.0839894   	0.07598353  	0.08708244  	0           	0.08437322  	0.07682781  	0.00584291  	0.09008363  	0.08550989  	0.00486716  	0.07803549  	0.07545334  	0.00486716  	0.08714935  	0.08779132  	0.07918618  	
CY111490                	0.1026039   	0.0413793   	0.06598142  	0.08444174  	0.03541738  	0.0677826   	0.04155978  	0.08437322  	0           	0.06968689  	0.08202248  	0.04349165  	0.04235167  	0.08102538  	0.06757623  	0.06618094  	0.08102538  	0.03948268  	0.03927618  	0.06424598  	
M20225                  	0.09961549  	0.06968689  	0.01886863  	0.081388    	0.06640465  	0.03314385  	0.06611923  	0.07682781  	0.06968689  	0           	0.07682781  	0.06745578  	0.06733722  	0.07581334  	0.01785725  	0.03213868  	0.07581334  	0.06617283  	0.06523496  	0.00687359  	
M19792                  	0.04862577  	0.08998913  	0.08077189  	0.00977455  	0.08284625  	0.07486044  	0.08479657  	0.00584291  	0.08202248  	0.07682781  	0           	0.08884292  	0.08428523  	0.00291278  	0.07916249  	0.0742623   	0.00291278  	0.08486067  	0.08655868  	0.07805927  	
JN899450                	0.11210133  	0.01575929  	0.06819559  	0.09246529  	0.04069673  	0.06666424  	0.03213083  	0.09008363  	0.04349165  	0.06745578  	0.08884292  	0           	0.0288439   	0.08784633  	0.06757623  	0.06507382  	0.08784633  	0.03008412  	0.01177079  	0.06535519  	
CY099885                	0.11210133  	0.0288439   	0.06806611  	0.08786403  	0.03744689  	0.06541789  	0.0228832   	0.08550989  	0.04235167  	0.06733722  	0.08428523  	0.0288439   	0           	0.0832883   	0.0674475   	0.06384317  	0.0832883   	0.02289904  	0.03089748  	0.06412839  	
M19788                  	0.04764969  	0.08899262  	0.07977033  	0.00880111  	0.08184556  	0.07385696  	0.08378493  	0.00486716  	0.08102538  	0.07581334  	0.00291278  	0.08784633  	0.0832883   	0           	0.07815592  	0.07326363  	0.0019419   	0.08385128  	0.08556192  	0.07704937  	
M20224                  	0.100923    	0.06981288  	0.0009766   	0.08035419  	0.06659675  	0.0342686   	0.06628526  	0.07803549  	0.06757623  	0.01785725  	0.07916249  	0.06757623  	0.0674475   	0.07815592  	0           	0.03322545  	0.07815592  	0.06634409  	0.06534993  	0.01991841  	
M19786                  	0.09919505  	0.06507382  	0.03402843  	0.07999945  	0.06123732  	0.00294153  	0.06758799  	0.07545334  	0.06618094  	0.03213868  	0.0742623   	0.06507382  	0.06384317  	0.07326363  	0.03322545  	0           	0.07326363  	0.06542315  	0.06286721  	0.03115066  	
M19789                  	0.04764969  	0.08899262  	0.07977033  	0.00880111  	0.08184556  	0.07385696  	0.08378493  	0.00486716  	0.08102538  	0.07581334  	0.00291278  	0.08784633  	0.0832883   	0.0019419   	0.07815592  	0.07326363  	0           	0.08385128  	0.08556192  	0.07704937  	
CY099949                	0.106874    	0.03008412  	0.06745578  	0.08952055  	0.04269631  	0.06646696  	0.00391885  	0.08714935  	0.03948268  	0.06617283  	0.08486067  	0.03008412  	0.02289904  	0.08385128  	0.06634409  	0.06542315  	0.08385128  	0           	0.03008412  	0.06517745  	
JN992807                	0.10970933  	0.0137609   	0.06598142  	0.09015916  	0.04069673  	0.0644353   	0.03006038  	0.08779132  	0.03927618  	0.06523496  	0.08655868  	0.01177079  	0.03089748  	0.08556192  	0.06534993  	0.06286721  	0.08556192  	0.03008412  	0           	0.06093363  	
AF100393                	0.10094823  	0.0675813   	0.02093628  	0.08378493  	0.0631994   	0.03215687  	0.06512168  	0.07918618  	0.06424598  	0.00687359  	0.07805927  	0.06535519  	0.06412839  	0.07704937  	0.01991841  	0.03115066  	0.07704937  	0.06517745  	0.06093363  	0           	
